Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role,Role_encoded
0.580612348,0.012927999,0.7849163,0.962679266,0.111807251,0.687163056,0.291671964,0.991268681,0.181874764,0.969743045,0.508361488,0.719057254,0.842856938,0.541611797,Networking Engineer,11
0.691461575,0.822050762,0.857801183,0.169659319,0.373094892,0.774927482,0.193972374,0.847017052,0.12824742,0.419187956,0.312815609,0.132894497,0.815237344,0.872505634,Helpdesk Engineer,9
0.628481285,0.644985325,0.881034254,0.083661604,0.859243063,0.210352239,0.149344013,0.736796653,0.175391451,0.127359258,0.009930877,0.409797549,0.8054117,0.293210051,Application Support Engineer,2
0.166362831,0.358050702,0.823309719,0.492690554,0.590014885,0.773169313,0.156288649,0.79285517,0.266703793,0.054916473,0.143549754,0.480084017,0.797580875,0.977030669,Graphics Designer,7
0.620455168,0.148313185,0.714457805,0.439918897,0.70709072,0.482371801,0.203742605,0.129907718,0.373365502,0.22776224,0.989832214,0.762120175,0.611044898,0.322846928,Software Developer,13
0.498140757,0.262476798,0.218047299,0.454894546,0.037073114,0.138240653,0.158168652,0.440828018,0.9347503,0.471494257,0.309869042,0.217595416,0.285845812,0.3938908,Cyber Security Specialist,5
0.287473225,0.626880739,0.180419404,0.304272925,0.868151813,0.286603876,0.25434475,0.488817234,0.106470885,0.537543241,0.380472213,0.308430424,0.528017073,0.485336462,Software tester,14
0.465480494,0.839423913,0.016669586,0.420200531,0.863243906,0.75177756,0.674690295,0.399982725,0.561435389,0.063582084,0.858224595,0.008435973,0.876456933,0.559767644,Technical Writer,15
0.60132908,0.642001464,0.001187497,0.79921264,0.717876378,0.122003362,0.302812776,0.882573956,0.72259289,0.327474749,0.250419887,0.055155109,0.590359642,0.933368643,Hardware Engineer,8
0.702605212,0.92922068,0.48060923,0.824508539,0.992477005,0.621338533,0.85214256,0.86701516,0.257584205,0.308166757,0.962032339,0.357002684,0.850241496,0.45931289,Cyber Security Specialist,5
0.773655899,0.190332344,0.574082369,0.848652286,0.082530333,0.022475901,0.526546727,0.114304722,0.3178154,0.490189332,0.224274652,0.019452891,0.79924174,0.120850403,Technical Writer,15
0.157329816,0.406861369,0.2219949,0.150759193,0.609744108,0.379894575,0.65525978,0.170727899,0.186673532,0.547587382,0.581183166,0.825060451,0.438004653,0.530220478,Business Analyst,3
0.112864202,0.17685582,0.788838944,0.858507726,0.593334552,0.630618413,0.038513709,0.306498532,0.16314484,0.588654715,0.544672131,0.008284575,0.298078467,0.380691753,API Specialist,1
0.811261098,0.357929219,0.518386194,0.150216201,0.123688407,0.993412421,0.500046597,0.369534377,0.942503182,0.105885236,0.855337774,0.535421309,0.878708339,0.37626668,Information Security Specialist,10
0.88028317,0.08779664,0.038952706,0.469337777,0.881331866,0.144909174,0.188499707,0.948322831,0.825936397,0.585904023,0.45595496,0.102541746,0.728213999,0.207398934,Project Manager,12
0.914405783,0.724979845,0.923615392,0.641444934,0.455213885,0.682011503,0.072311217,0.023740587,0.630534048,0.167556404,0.6845399,0.402735913,0.287004499,0.351214358,Technical Writer,15
0.96675448,0.207733595,0.032183958,0.433198818,0.346770897,0.957644623,0.642278957,0.39850278,0.997406514,0.181848656,0.722602013,0.011468283,0.178849042,0.150369248,Software tester,14
0.768302026,0.479206183,0.06760176,0.703922364,0.953984365,0.462449203,0.268104743,0.141342614,0.408316086,0.045811971,0.516454489,0.172994148,0.841738702,0.885889864,AI ML Specialist,0
0.234815652,0.20178811,0.934654931,0.230931716,0.198112286,0.201172464,0.060154071,0.540337385,0.36516052,0.026807447,0.053813538,0.776095981,0.583869279,0.417765227,AI ML Specialist,0
0.538900568,0.507765929,0.834015783,0.040730994,0.231680948,0.69394694,0.166051161,0.368784707,0.229997888,0.844389225,0.08754718,0.472368065,0.423697522,0.293452833,Cyber Security Specialist,5
0.818760498,0.004977799,0.827281751,0.057944317,0.532575686,0.825946664,0.866944953,0.984395973,0.066503606,0.022895382,0.908165413,0.323227434,0.793590541,0.555101385,Business Analyst,3
0.876427562,0.418628728,0.246093769,0.041755491,0.802282004,0.722697769,0.938908383,0.977358247,0.405027811,0.760189256,0.947188804,0.29553865,0.890985502,0.827890767,Networking Engineer,11
0.123829816,0.647627118,0.561449006,0.798088469,0.993564664,0.84402754,0.163200084,0.556707434,0.996792734,0.480474329,0.797387306,0.086048231,0.688801629,0.447642019,API Specialist,1
0.401123425,0.959110756,0.096854176,0.029438553,0.592300161,0.444939614,0.196852839,0.736224078,0.198650755,0.894181453,0.226548681,0.301185763,0.974279703,0.582964613,Cyber Security Specialist,5
0.103701318,0.315405442,0.492556406,0.457794438,0.474291667,0.289246151,0.177817212,0.125926789,0.03197655,0.858189734,0.312076058,0.158267027,0.892053526,0.204396181,Graphics Designer,7
0.617569614,0.440872122,0.552917712,0.10079694,0.581636788,0.190392269,0.193600878,0.025909772,0.268905453,0.137247895,0.55697245,0.462939855,0.258416945,0.126661383,Software Developer,13
0.096105224,0.400729499,0.654477924,0.580358856,0.283278204,0.348137739,0.916514351,0.087414447,0.411174323,0.042325049,0.831604265,0.917041883,0.057595917,0.618478683,Project Manager,12
0.578984936,0.091224692,0.115757986,0.855412483,0.935692559,0.615842992,0.154268926,0.695616065,0.217548835,0.609263047,0.430474074,0.908560446,0.833523388,0.25905694,Database Administrator,6
0.308791635,0.634022777,0.710859618,0.631006267,0.968046918,0.439553773,0.343855674,0.528397973,0.570119871,0.925403621,0.496797679,0.935308489,0.322521652,0.79325834,Software Developer,13
0.607626087,0.45909356,0.69723003,0.549499991,0.898742562,0.574724067,0.324356164,0.681814021,0.602156029,0.156155853,0.033964315,0.860019817,0.251893043,0.057690394,Software tester,14
0.819281542,0.277722736,0.114324615,0.779543457,0.207978449,0.612291465,0.088170134,0.203279364,0.773459654,0.10663429,0.193193926,0.472158268,0.653454614,0.673119933,Software tester,14
0.577624611,0.419173993,0.600685523,0.537629536,0.833290501,0.301489797,0.047144313,0.390306754,0.968642216,0.795762376,0.96291157,0.258638717,0.852438279,0.346077213,AI ML Specialist,0
0.454157896,0.714679518,0.046455714,0.022150871,0.570994865,0.703143138,0.433194573,0.070727526,0.745305717,0.378257566,0.438466755,0.664331206,0.814373093,0.768578205,Technical Writer,15
0.306249376,0.801945978,0.061081695,0.370736329,0.925696171,0.974039902,0.53623904,0.649821382,0.189223776,0.588564993,0.687699528,0.312972897,0.046084543,0.905201403,Application Support Engineer,2
0.111066429,0.988957582,0.464085894,0.878215323,0.645002568,0.428542399,0.967752155,0.057193247,0.848376965,0.735178587,0.769568885,0.273931655,0.574265102,0.44075595,API Specialist,1
0.10850051,0.346222756,0.43245934,0.540607522,0.295408783,0.329539959,0.411268541,0.672854118,0.365415099,0.419976719,0.696435371,0.023711423,0.779891791,0.106985115,Hardware Engineer,8
0.908357687,0.338101161,0.256690591,0.322525034,0.135963312,0.385045338,0.607598546,0.69585502,0.709900581,0.791595319,0.191639781,0.079906159,0.79849539,0.45543359,Graphics Designer,7
0.135103805,0.308164637,0.75373725,0.053528344,0.76813148,0.691388798,0.88829719,0.384842443,0.607510845,0.240706191,0.314026093,0.879649037,0.957032058,0.694670225,Business Analyst,3
0.187563149,0.215344806,0.372635644,0.216633881,0.304603388,0.992057324,0.569908273,0.884882578,0.206560225,0.612122577,0.582145652,0.500448722,0.982541475,0.231907295,Customer Service Executive,4
0.519491998,0.423198074,0.655400496,0.778803622,0.190183133,0.295005229,0.587570783,0.780372628,0.588228124,0.421501753,0.477242612,0.359821181,0.151290489,0.067589012,Software Developer,13
0.252163674,0.09209537,0.207495539,0.723261352,0.899793224,0.107314029,0.48818782,0.913711251,0.339214407,0.749299992,0.952981962,0.792152404,0.591104178,0.432693207,Networking Engineer,11
0.824072012,0.356022817,0.497168743,0.32245333,0.009716113,0.750267143,0.172894967,0.16447736,0.469288637,0.935957044,0.877214306,0.014646094,0.436979696,0.271049723,Database Administrator,6
0.939935859,0.747402905,0.439678055,0.210833199,0.738231292,0.366084216,0.207408346,0.488602309,0.645740325,0.242759505,0.158743632,0.041663351,0.411041309,0.001616944,Database Administrator,6
0.328457633,0.757351313,0.907619235,0.693103386,0.160996895,0.842852617,0.71421917,0.917578776,0.826248354,0.326161774,0.618976488,0.088783636,0.642978881,0.804837634,Helpdesk Engineer,9
0.771866356,0.916749855,0.673653628,0.470605119,0.927986027,0.399684441,0.051383453,0.857311924,0.469310275,0.402727615,0.462727548,0.46749765,0.897064551,0.211370492,Technical Writer,15
0.881173516,0.164817921,0.702590256,0.339427453,0.1614159,0.592253635,0.383822209,0.02114207,0.047958491,0.531101511,0.198698688,0.983855278,0.392190373,0.945767893,Software Developer,13
0.618755209,0.935871314,0.696315849,0.170244049,0.331953329,0.5863092,0.166056986,0.329339989,0.320116718,0.430096102,0.769681858,0.524305942,0.211648038,0.207113008,Cyber Security Specialist,5
0.288281342,0.228935112,0.75340156,0.121173319,0.403881494,0.517678467,0.08183317,0.463203026,0.247595978,0.586586246,0.202389475,0.885195709,0.112317731,0.037064666,Technical Writer,15
0.936196712,0.141112693,0.708407986,0.499837566,0.347835599,0.510726868,0.587188473,0.870022122,0.706055672,0.84176489,0.600281621,0.597857004,0.660909805,0.111410624,Software tester,14
0.72486169,0.247022906,0.006187402,0.942348215,0.439974749,0.474061606,0.830884458,0.463706844,0.363309481,0.326747144,0.798379049,0.344708616,0.658322423,0.613249098,Helpdesk Engineer,9
0.563153033,0.381370714,0.183150177,0.052778953,0.534576016,0.824172402,0.148890656,0.894036945,0.448807786,0.140694836,0.848064309,0.781205417,0.072560135,0.286670583,Software tester,14
0.123220171,0.880782982,0.107021443,0.543512213,0.92340052,0.109021353,0.331489859,0.894991705,0.575928477,0.313317412,0.772877276,0.761222352,0.006903484,0.030560843,Project Manager,12
0.479600356,0.711370129,0.614998713,0.841489203,0.313757466,0.550197314,0.69304692,0.033297886,0.29076757,0.826460479,0.144050867,0.116924236,0.198758148,0.932477466,Cyber Security Specialist,5
0.133318721,0.521808397,0.455315008,0.763292499,0.936758664,0.011429157,0.735224052,0.458726387,0.01778556,0.56587151,0.336089536,0.737107512,0.861737065,0.320354596,Application Support Engineer,2
0.068961308,0.665286993,0.893496896,0.132915918,0.278499833,0.418178279,0.273210208,0.135952448,0.415497249,0.541387053,0.789256269,0.890233678,0.756305678,0.723252992,Application Support Engineer,2
0.849453211,0.371460466,0.21998222,0.770403016,0.889405407,0.362667448,0.477446858,0.210430215,0.773816573,0.993206636,0.90471822,0.13032951,0.50951534,0.787492131,Cyber Security Specialist,5
0.936836545,0.303016337,0.553254541,0.284058177,0.199035438,0.232496057,0.078258727,0.234380263,0.465069838,0.26022252,0.813990617,0.226629502,0.314972745,0.758421988,Hardware Engineer,8
0.72586086,0.041746754,0.653351423,0.46367901,0.326446953,0.325625081,0.759916787,0.5886275,0.412505539,0.188377519,0.186330742,0.398085311,0.913321076,0.290961863,Cyber Security Specialist,5
0.680307189,0.58799085,0.113528733,0.430697271,0.332724738,0.725203391,0.178928208,0.859024024,0.340331569,0.694419114,0.460143104,0.208699597,0.712259329,0.226922337,Project Manager,12
0.792420305,0.70253568,0.406462921,0.556019743,0.602238361,0.356862729,0.091253777,0.289813925,0.951277033,0.487914474,0.746401503,0.426733586,0.838911635,0.75717624,Hardware Engineer,8
0.424553902,0.501115748,0.659877681,0.10583063,0.281869709,0.849988554,0.994209417,0.88269132,0.057409665,0.15481125,0.418496802,0.049979424,0.201177723,0.582310975,Information Security Specialist,10
0.843032009,0.508037964,0.525872836,0.508331674,0.873070985,0.758125101,0.73397272,0.692834765,0.335841095,0.643140039,0.162800765,0.558879575,0.827387274,0.698656613,Software Developer,13
0.362946307,0.530038606,0.569311712,0.068150936,0.560626707,0.342075955,0.760770874,0.863709745,0.50754569,0.406581037,0.091346045,0.138793285,0.969146464,0.185824339,Customer Service Executive,4
0.01248169,0.681057964,0.497780029,0.233226836,0.36529218,0.394370698,0.791246142,0.195399228,0.514082702,0.68892118,0.967506643,0.871717354,0.845635898,0.906851652,Application Support Engineer,2
0.003283054,0.240923416,0.175493951,0.899020636,0.145361272,0.186398824,0.057266577,0.330763777,0.259391327,0.06549017,0.053857526,0.576679937,0.09024081,0.285315423,Information Security Specialist,10
0.715678892,0.174366748,0.420020397,0.312794794,0.548987658,0.056967151,0.557433693,0.230389043,0.049067701,0.715580684,0.028794828,0.443703424,0.90987301,0.586716236,Hardware Engineer,8
0.49792664,0.487281316,0.89155834,0.484497394,0.891161645,0.061451099,0.217968415,0.701757058,0.497639238,0.477812385,0.783417914,0.391970028,0.07709039,0.427112529,Software Developer,13
0.967272881,0.77086869,0.533642743,0.117909297,0.058265181,0.200875577,0.080742044,0.45466521,0.523094605,0.829778648,0.100513689,0.077001557,0.188647469,0.776277563,API Specialist,1
0.395718289,0.274025943,0.27603158,0.155068833,0.527690876,0.208663352,0.295420536,0.24433462,0.609240767,0.715364254,0.182026236,0.951628048,0.318311432,0.262382842,Application Support Engineer,2
0.156935687,0.294325175,0.715922668,0.588696404,0.996409066,0.774442366,0.495458942,0.74331152,0.224245712,0.867388183,0.033389532,0.405594644,0.647188033,0.6784576,AI ML Specialist,0
0.101584561,0.378412914,0.943825224,0.893892836,0.773836551,0.558687172,0.264954587,0.605578854,0.772625931,0.084607857,0.960650952,0.8638011,0.439076485,0.79220799,Software Developer,13
0.867359991,0.880002274,0.164296069,0.895628554,0.791021013,0.456604731,0.254750471,0.483038033,0.738535491,0.845333565,0.999854905,0.415625733,0.602167564,0.896259714,Graphics Designer,7
0.384725543,0.518112139,0.787098703,0.676197622,0.673920954,0.444459833,0.504468106,0.223387738,0.634406657,0.563585966,0.664508137,0.039693362,0.219649247,0.282187117,Helpdesk Engineer,9
0.206530048,0.720121263,0.577964891,0.075659306,0.601990596,0.510629356,0.372482333,0.41296666,0.074376529,0.971167694,0.46423769,0.636353555,0.572463631,0.659354149,Customer Service Executive,4
0.25944256,0.418839575,0.132132494,0.135320353,0.985305645,0.081272858,0.102592932,0.724553834,0.84274709,0.162050617,0.064636688,0.079975248,0.096817163,0.19236396,Information Security Specialist,10
0.303041399,0.470864756,0.617193603,0.791539131,0.550916329,0.092929229,0.431439029,0.884561325,0.644891877,0.34472224,0.484964817,0.793493412,0.581234864,0.727457719,Project Manager,12
0.930180063,0.09488465,0.471945525,0.923710063,0.276290294,0.326781944,0.641636794,0.913634184,0.152159139,0.921074857,0.718264489,0.033514746,0.778123783,0.375682047,Technical Writer,15
0.053524452,0.994400924,0.415872671,0.783545862,0.098791207,0.952454279,0.824197945,0.317148209,0.649676075,0.542331393,0.672775619,0.008040396,0.711834099,0.961674033,Technical Writer,15
0.111417584,0.636668607,0.122270684,0.597747941,0.596921218,0.785098879,0.752112347,0.472236992,0.230937546,0.724459662,0.541626907,0.219254988,0.00511107,0.19933064,Graphics Designer,7
0.520220896,0.343161203,0.606348171,0.759691043,0.128038048,0.946212557,0.734672401,0.618530497,0.077171982,0.16429998,0.338496088,0.106555614,0.469747359,0.508176762,Helpdesk Engineer,9
0.40599518,0.131647075,0.858015935,0.717642869,0.66121761,0.828222256,0.657595614,0.432356126,0.914493429,0.620830906,0.882913221,0.827951643,0.630578169,0.630206421,Business Analyst,3
0.962882905,0.085599256,0.221331602,0.501899703,0.279645788,0.250152167,0.909474457,0.213287535,0.51416044,0.936435417,0.67068401,0.635626868,0.225579941,0.241268853,Information Security Specialist,10
0.935702258,0.223326583,0.257870351,0.609330544,0.450338376,0.218775331,0.814647389,0.164703553,0.087102396,0.963928619,0.020311972,0.158583587,0.89702988,0.715725874,Networking Engineer,11
0.224443348,0.63537773,0.309099218,0.082409858,0.268668116,0.238631783,0.886102364,0.81219834,0.098106737,0.556117563,0.476623122,0.442629272,0.890485022,0.063415089,Helpdesk Engineer,9
0.168953005,0.954658905,0.338069398,0.835720298,0.22257336,0.007819531,0.244933925,0.104373698,0.996416502,0.832840028,0.001621657,0.315640776,0.109832062,0.95201752,Database Administrator,6
0.824420036,0.076562918,0.853237627,0.1803542,0.170159518,0.548197222,0.835214337,0.6470273,0.76346453,0.891608202,0.994216782,0.673558378,0.176948855,0.525577006,Software tester,14
0.229534092,0.636107188,0.399114678,0.441813717,0.141136147,0.857917693,0.150904493,0.463634329,0.381355087,0.664037839,0.300299959,0.376426844,0.268447698,0.477554951,Database Administrator,6
0.012112451,0.179516085,0.662329545,0.028166058,0.844801063,0.335217396,0.818405013,0.828110989,0.731710473,0.987264579,0.833413214,0.94511347,0.297838849,0.811263712,Hardware Engineer,8
0.191125539,0.32807368,0.060406891,0.771154437,0.40175028,0.25736696,0.23292462,0.100893539,0.62753364,0.980970095,0.520608681,0.435834572,0.731420205,0.242028706,Business Analyst,3
0.669344831,0.608522259,0.959053173,0.119825679,0.379122666,0.694485696,0.339055981,0.786572656,0.724447051,0.087799556,0.366041201,0.009100483,0.757000565,0.718552026,Database Administrator,6
0.16270417,0.994782825,0.543418994,0.186749669,0.758182483,0.581266348,0.920499528,0.76804983,0.928395732,0.180443723,0.636547046,0.831470075,0.871338664,0.740603168,Application Support Engineer,2
0.039280998,0.781384055,0.48735994,0.270419015,0.305965776,0.947241039,0.198503139,0.375815714,0.921823998,0.113642536,0.846594052,0.978239345,0.91989656,0.270618465,Hardware Engineer,8
