,Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
9228,0.981010002,0.380815014,0.302694843,0.141789052,0.580237791,0.748153678,0.44159611,0.787123518,0.106221066,0.01291434,0.881800994,0.322557021,0.635822536,0.273110215,Database Administrator
9229,0.176045464,0.59820466,0.779722293,0.880802307,0.58943121,0.528489499,0.783717332,0.343767632,0.037374711,0.329350319,0.698256917,0.253290045,0.078715734,0.837970421,API Specialist
9230,0.682992084,0.376542922,0.181954578,0.153317424,0.995047125,0.674019513,0.700254721,0.663439039,0.13695435,0.208167841,0.284194826,0.034095399,0.871226447,0.602251818,Database Administrator
9231,0.043869128,0.03378158,0.724758019,0.470652861,0.162877311,0.70675511,0.776190412,0.64708828,0.263344426,0.904463356,0.821507478,0.589828937,0.79010752,0.465728977,Database Administrator
9232,0.174173257,0.73190197,0.97636446,0.075939193,0.144991624,0.993293285,0.966783719,0.137015507,0.870631989,0.880534634,0.088008863,0.908142499,0.398815645,0.408570998,Technical Writer
9233,0.710848393,0.978742867,0.793306454,0.409872886,0.313085447,0.209489243,0.857264275,0.601943115,0.961572216,0.131279708,0.249766593,0.319080955,0.970489615,0.438212722,Database Administrator
9234,0.74897128,0.185519037,0.497871646,0.611261714,0.451639904,0.826483688,0.2104221,0.377887836,0.246192414,0.635538089,0.239681644,0.654743059,0.921554385,0.935017027,Business Analyst
9235,0.318323564,0.94423979,0.977853599,0.927685615,0.89099964,0.188812492,0.334117226,0.236753083,0.843849712,0.756981779,0.087536649,0.264894537,0.434588349,0.193210415,AI ML Specialist
9236,0.331271433,0.463198882,0.378724139,0.832258294,0.6721186,0.275154531,0.392397675,0.209220923,0.803710967,0.868259976,0.233767367,0.248842549,0.044982252,0.670373657,Technical Writer
9237,0.681712144,0.993063887,0.502848722,0.491736651,0.454280574,0.98973881,0.229117721,0.912496329,0.983689886,0.043367115,0.216590881,0.381282161,0.378996461,0.802932951,Project Manager
9238,0.540721143,0.350086581,0.732242792,0.30656436,0.77247896,0.539456936,0.438544136,0.159183129,0.255967638,0.546980732,0.847280773,0.639027161,0.070655857,0.580089769,Networking Engineer
9239,0.751000146,0.219519118,0.044164947,0.452952891,0.039535415,0.799275721,0.651206411,0.001825992,0.898385477,0.265398515,0.377352783,0.196100436,0.494147291,0.975110098,Business Analyst
9240,0.327073462,0.73469597,0.668069253,0.300753776,0.750240441,0.929920292,0.065196817,0.831620186,0.661092191,0.463354927,0.999436902,0.675030587,0.241222717,0.677038539,Business Analyst
9241,0.252358188,0.291278868,0.921329861,0.674207328,0.842572133,0.19470174,0.891585846,0.797298708,0.398098698,0.075445521,0.236434177,0.812001255,0.17716234,0.993029292,AI ML Specialist
9242,0.05706294,0.366508761,0.401148831,0.614681075,0.933548517,0.072782898,0.324151244,0.490031236,0.632593186,0.83823442,0.632815346,0.658199707,0.735555452,0.700049432,API Specialist
9243,0.825562127,0.167423603,0.60886851,0.071738599,0.944027461,0.619064135,0.400353749,0.564227007,0.557982223,0.648124629,0.08211443,0.950616011,0.0998285,0.748208413,Application Support Engineer
9244,0.082455619,0.647382634,0.860203879,0.081756103,0.707702609,0.06660203,0.759520038,0.471396181,0.221805316,0.228333172,0.047036014,0.718114257,0.024983939,0.894023469,Customer Service Executive
9245,0.826231819,0.896282377,0.399553255,0.264109154,0.322356617,0.68006884,0.474157553,0.820974616,0.874967559,0.632312041,0.562498706,0.216412478,0.747647681,0.230619798,Database Administrator
9246,0.509098736,0.04717166,0.315552344,0.220534414,0.500427479,0.058935401,0.982844241,0.580134393,0.370917553,0.174690109,0.451026395,0.546545512,0.459751093,0.297851671,Hardware Engineer
9247,0.206231025,0.554833062,0.098966489,0.024111336,0.51471403,0.602348644,0.152795147,0.726033085,0.549763905,0.953902926,0.638253868,0.990039976,0.560105716,0.149981425,Information Security Specialist
9248,0.059548561,0.456403341,0.887576923,0.884786471,0.345761871,0.650228713,0.572630085,0.373901845,0.096902309,0.872626087,0.095425501,0.802163173,0.123631498,0.692177966,Hardware Engineer
9249,0.145790336,0.911577897,0.862440867,0.374136748,0.265166556,0.356445701,0.901182985,0.016276027,0.583630975,0.02799648,0.14207091,0.941790441,0.298034507,0.202842087,AI ML Specialist
9250,0.509539822,0.352481356,0.623884975,0.594377652,0.395045807,0.902735862,0.703583454,0.721325069,0.673575741,0.988539927,0.599857284,0.639773377,0.312190402,0.787047351,AI ML Specialist
9251,0.582695636,0.625009357,0.494001067,0.667765203,0.607560865,0.114384368,0.037364498,0.350270843,0.159079812,0.899029699,0.348481146,0.895649096,0.028963126,0.671418022,Database Administrator
9252,0.876713911,0.443107798,0.419388959,0.326616714,0.918923461,0.917822639,0.966626954,0.884356613,0.87624122,0.587232161,0.786448573,0.490356896,0.286507273,0.705185707,Customer Service Executive
9253,0.027776466,0.103823041,0.020659608,0.466299033,0.086258537,0.177283491,0.780454544,0.306877725,0.338794071,0.797909051,0.664990897,0.523024284,0.709428768,0.818003487,Database Administrator
9254,0.946280615,0.970709967,0.517572498,0.622567178,0.104024961,0.979870607,0.258479703,0.337613289,0.095602783,0.703611371,0.811941278,0.238739344,0.454037342,0.09832591,Graphics Designer
9255,0.183469962,0.206561524,0.876914565,0.210821845,0.144274093,0.049072768,0.25020765,0.339131224,0.228453826,0.783954206,0.860583889,0.945046203,0.806505154,0.197239224,Database Administrator
9256,0.53669086,0.68371514,0.021533023,0.055778008,0.00564152,0.750296142,0.053593283,0.257993244,0.37851439,0.313723501,0.115015962,0.193106877,0.277322067,0.077371803,API Specialist
9257,0.904388362,0.770936586,0.752924039,0.414709328,0.905720888,0.49007448,0.473739792,0.012276242,0.630061801,0.071685808,0.985426503,0.317827968,0.046165659,0.090165851,Business Analyst
9258,0.262690871,0.222258043,0.111368675,0.471258048,0.914846959,0.461516263,0.403703452,0.415134854,0.395821324,0.300853579,0.058087827,0.077352984,0.179951224,0.485458367,Business Analyst
9259,0.206951369,0.311297898,0.481130128,0.331341154,0.634762239,0.487959203,0.833381327,0.020016215,0.833192502,0.42249881,0.242782156,0.365511204,0.449815621,0.660714326,Networking Engineer
9260,0.598704156,0.654739375,0.1746895,0.613445816,0.608711992,0.241740733,0.758328212,0.397202419,0.074316443,0.002017434,0.293605713,0.141088979,0.258967828,0.083815937,Software Developer
9261,0.835562645,0.834690202,0.05975616,0.886336964,0.120297119,0.099880019,0.566227766,0.008010664,0.681985055,0.645283431,0.074416056,0.270018114,0.140551716,0.418738906,Software tester
9262,0.225297618,0.313060823,0.932112904,0.502344448,0.957443478,0.592769434,0.255601849,0.125870535,0.950243025,0.880766266,0.662481345,0.733663795,0.798304307,0.551937065,Helpdesk Engineer
9263,0.333887162,0.14184471,0.970253304,0.525822581,0.328074684,0.79772845,0.704291834,0.020614456,0.358445518,0.908708849,0.168663646,0.570816363,0.793871463,0.896252708,Helpdesk Engineer
9264,0.223674755,0.171384068,0.038908644,0.953209817,0.555599466,0.001424272,0.624863741,0.560249219,0.614781592,0.907932534,0.273448847,0.977652815,0.854275192,0.541761343,Customer Service Executive
9265,0.297263666,0.996541115,0.899909249,0.084028519,0.423047972,0.602639191,0.567279798,0.892498762,0.658176798,0.281653981,0.365548413,0.323840617,0.072106971,0.955585787,Networking Engineer
9266,0.983290437,0.195305859,0.65054803,0.328378887,0.171791669,0.314205429,0.697584308,0.110713259,0.053323293,0.638733545,0.398659222,0.922863585,0.448152911,0.393126432,Customer Service Executive
9267,0.24554939,0.116814088,0.451877143,0.132885197,0.754396869,0.358105232,0.911409509,0.746508969,0.421914545,0.479043097,0.600664914,0.958731349,0.128674037,0.610491756,Technical Writer
9268,0.967631867,0.198583359,0.820991769,0.690249649,0.817864311,0.216696144,0.37864202,0.474150259,0.612353473,0.55582884,0.405117072,0.408709222,0.085448991,0.308248851,Technical Writer
9269,0.831886903,0.558318667,0.348773526,0.796575641,0.012911469,0.844952781,0.141816164,0.389622205,0.094863879,0.152326205,0.490015688,0.399489228,0.114693945,0.906804176,Business Analyst
9270,0.019971758,0.418780612,0.510929493,0.574064518,0.609453781,0.534565281,0.613608236,0.610230464,0.167976597,0.050849228,0.852793795,0.824991369,0.867691229,0.770245469,Information Security Specialist
9271,0.15468232,0.058469657,0.65873106,0.218387469,0.025986771,0.844923106,0.0602144,0.591435708,0.551876465,0.705374836,0.979729072,0.192383509,0.252367796,0.735941681,Helpdesk Engineer
9272,0.759693996,0.142385983,0.892001088,0.34718011,0.53539988,0.057191138,0.108100539,0.385986232,0.086373242,0.951802903,0.553257004,0.252642803,0.095955315,0.555072634,Business Analyst
9273,0.963932767,0.650883039,0.072465248,0.07802412,0.419997945,0.883547496,0.916139664,0.224586037,0.521504803,0.111208376,0.292951211,0.869146981,0.549914483,0.504250708,Business Analyst
9274,0.427077026,0.085027397,0.283691352,0.957758806,0.099865153,0.364662034,0.535005126,0.51288346,0.220127905,0.963405611,0.828767601,0.536526873,0.443190549,0.940907483,API Specialist
9275,0.092716518,0.419050402,0.922609283,5.61E-05,0.038821193,0.567617293,0.366851998,0.093986357,0.26994035,0.043183014,0.445294335,0.833673607,0.613078848,0.995701897,Customer Service Executive
9276,0.901016609,0.194951098,0.954091848,0.112903703,0.33120334,0.169444499,0.890769783,0.236824809,0.581992399,0.828417451,0.55343854,0.717516257,0.149173974,0.356352596,Networking Engineer
9277,0.565245104,0.80639422,0.031768449,0.642212689,0.267628548,0.653562655,0.746347112,0.305835075,0.385800568,0.556010129,0.277729208,0.878712746,0.081427382,0.130058015,AI ML Specialist
9278,0.4866176,0.545595301,0.101218933,0.980686613,0.803985746,0.480561956,0.814173753,0.181536046,0.855091125,0.430805171,0.257800042,0.102504835,0.415515161,0.626368595,Project Manager
9279,0.163412286,0.613559219,0.980131113,0.299538501,0.399674965,0.718036001,0.107215482,0.552134181,0.773993281,0.683206638,0.522157146,0.071245733,0.398107777,0.894420663,AI ML Specialist
9280,0.495252816,0.030855928,0.424111632,0.721982466,0.362455173,0.014203598,0.40674434,0.155318664,0.146871838,0.956063495,0.024115885,0.71815805,0.522209482,0.968323185,Hardware Engineer
9281,0.621859915,0.092494492,0.988107728,0.94104367,0.499729393,0.254943273,0.884743612,0.672859638,0.512586706,0.179228373,0.381560863,0.956653779,0.266779382,0.842412589,Cyber Security Specialist
9282,0.1998616,0.26993616,0.079580208,0.923144501,0.886648657,0.911283145,0.573153796,0.955248352,0.526521453,0.038990175,0.023110396,0.49300712,0.517461363,0.7590728,Networking Engineer
9283,0.505845265,0.162177755,0.532911576,0.882985976,0.276519533,0.152349562,0.274619817,0.364430091,0.547748352,0.363798109,0.467792159,0.700098351,0.829233963,0.982984656,Graphics Designer
9284,0.384441466,0.854875225,0.902144463,0.074783657,0.731746125,0.832044605,0.96672131,0.344697966,0.051094232,0.023534212,0.898822237,0.655520144,0.90779789,0.566416418,API Specialist
9285,0.237887067,0.925199498,0.092910868,0.241575938,0.5479388,0.352055335,0.455206614,0.241786124,0.759850527,0.509523875,0.328602355,0.092632346,0.561726124,0.209455688,Helpdesk Engineer
9286,0.21850918,0.505370024,0.398564455,0.116464656,0.860688522,0.693929502,0.54744437,0.187763763,0.931689865,0.56285394,0.056613118,0.291574555,0.930238851,0.552956767,Application Support Engineer
9287,0.357983523,0.064695357,0.964051303,0.578982169,0.143297918,0.772642028,0.121386529,0.153953791,0.04755395,0.360628358,0.848688862,0.877863791,0.076957156,0.602948415,Project Manager
9288,0.145683258,0.863174151,0.386206593,0.702042834,0.874354974,0.360231413,0.723713828,0.898566567,0.255515948,0.464975074,0.724368007,0.835664672,0.64167674,0.677311957,Graphics Designer
9289,0.67277924,0.300870008,0.098183191,0.510049621,0.253217712,0.204195018,0.076134202,0.214766193,0.567069705,0.805284663,0.923934253,0.54405619,0.497429262,0.835225643,API Specialist
9290,0.946533268,0.574789658,0.707412328,0.805758944,0.864175931,0.421182855,0.261166612,0.834205717,0.512238805,0.77848581,0.775253313,0.163696714,0.174854012,0.18194218,Information Security Specialist
9291,0.769964248,0.190231473,0.473007449,0.215606279,0.550702222,0.412265024,0.192290831,0.782800383,0.125100951,0.099198706,0.120180772,0.67787143,0.025947286,0.587751149,Database Administrator
9292,0.291183739,0.855396062,0.066550056,0.044588991,0.665512197,0.625636272,0.600926397,0.679562569,0.787100034,0.380426184,0.702935658,0.448988442,0.643015785,0.430288443,AI ML Specialist
9293,0.643308562,0.875696441,0.655158953,0.42150912,0.024043532,0.65457938,0.488028149,0.353030921,0.831503379,0.62464415,0.032615416,0.666237776,0.938627862,0.39731241,Hardware Engineer
9294,0.141270324,0.483880653,0.011327245,0.799146284,0.890267526,0.995717108,0.650999204,0.640271513,0.472518389,0.407483633,0.151568556,0.38787596,0.268248665,0.794778171,Software Developer
9295,0.538287273,0.779214499,0.214330362,0.709398878,0.645188666,0.168512789,0.019984618,0.790157416,0.257483714,0.881123402,0.66367256,0.093430037,0.575699295,0.737591048,Application Support Engineer
9296,0.662448302,0.344011249,0.324549667,0.225477783,0.401653969,0.136634811,0.527287642,0.540269509,0.169853683,0.865666663,0.39277379,0.575200809,0.84491376,0.186403482,API Specialist
9297,0.741059684,0.412588782,0.152080326,0.532759536,0.881093373,0.487180681,0.367039636,0.59164799,0.284838659,0.978615793,0.634922189,0.025116295,0.323259935,0.031627493,AI ML Specialist
9298,0.328866642,0.989750977,0.821175285,0.401818243,0.581687777,0.626521429,0.074291557,0.444407965,0.685206501,0.934687542,0.569412709,0.071492302,0.602742561,0.158549336,Technical Writer
9299,0.591590965,0.811501934,0.005001228,0.513640704,0.635530598,0.844181086,0.344159212,0.932446663,0.217111159,0.456865178,0.608769399,0.461423343,0.524946377,0.550545785,API Specialist
9300,0.979499632,0.475548477,0.227100591,0.863170613,0.247040953,0.730526721,0.485332261,0.357060038,0.368328593,0.395339317,0.04418159,0.196047228,0.227888702,0.22049265,Graphics Designer
9301,0.071125031,0.609393763,0.705652824,0.58451466,0.286073412,0.95736091,0.671049473,0.273960372,0.977171868,0.501614088,0.949393963,0.729573822,0.263706771,0.490571538,Cyber Security Specialist
9302,0.719667117,0.073345125,0.888644546,0.395244594,0.448545825,0.603619292,0.562319029,0.554161361,0.564080315,0.057427149,0.74857715,0.090608056,0.489889223,0.552300971,Application Support Engineer
9303,0.419308885,0.918394377,0.187987282,0.60786622,0.185105259,0.265640077,0.516561637,0.052909467,0.578168347,0.034610216,0.096336592,0.878040623,0.160362926,0.651084707,Technical Writer
9304,0.424155156,0.222365421,0.451080333,0.774569446,0.614608517,0.11089768,0.74822434,0.583849212,0.759698093,0.469494718,0.720848623,0.179726976,0.21993232,0.427456221,Technical Writer
9305,0.79995539,0.341091345,0.185057146,0.233927579,0.304231094,0.975760135,0.768318859,0.032846886,0.923188189,0.358146733,0.470619652,0.66179468,0.04364847,0.462738408,Project Manager
9306,0.719107276,0.608422946,0.536567227,0.339771181,0.849219083,0.874681872,0.540426337,0.42033171,0.638130739,0.460620291,0.191815045,0.50278146,0.649610673,0.758130135,Database Administrator
9307,0.951689922,0.992334896,0.598327471,0.802991156,0.032030167,0.219446102,0.276785368,0.458196913,0.298074115,0.473733028,0.881144335,0.689613887,0.363693331,0.605007169,Information Security Specialist
9308,0.265590944,0.027751486,0.275331681,0.577995972,0.29907804,0.156613936,0.996210905,0.965083459,0.146044794,0.055683538,0.064625209,0.950723514,0.199858111,0.030660474,Customer Service Executive
9309,0.043412587,0.939599657,0.457773821,0.953291051,0.055389551,0.818359003,0.236758795,0.653462805,0.925347478,0.747089991,0.959020768,0.611415352,0.198933467,0.405591696,Networking Engineer
9310,0.403729346,0.06322966,0.26103783,0.554019881,0.306511191,0.815879863,0.816146915,0.91663594,0.937106725,0.561667178,0.822922195,0.992744768,0.89625027,0.342378798,Networking Engineer
9311,0.511524497,0.663056785,0.296033872,0.616304134,0.118943778,0.755473192,0.368126567,0.504330733,0.244245357,0.949406923,0.369598457,0.507051884,0.542849098,0.753532797,Graphics Designer
9312,0.858307388,0.176879115,0.418224157,0.556475001,0.967338264,0.159698933,0.386810542,0.699986002,0.41115229,0.761018527,0.425255295,0.439062612,0.070364511,0.344202515,Customer Service Executive
9313,0.306478972,0.362816899,0.238542221,0.654825765,0.435497192,0.56485202,0.619302571,0.813924865,0.109368117,0.487372823,0.871946756,0.78823192,0.803054693,0.990195693,API Specialist
9314,0.556796378,0.800992009,0.60725945,0.593266468,0.799734326,0.952431778,0.54347933,0.383489981,0.756739773,0.993180163,0.518901753,0.251390295,0.157341063,0.560527495,Technical Writer
9315,0.951585557,0.560912491,0.579496488,0.705757681,0.447582808,0.445831945,0.862640639,0.929270707,0.562974975,0.388043582,0.484099945,0.74150069,0.01598506,0.02629006,Database Administrator
9316,0.580612348,0.012927999,0.7849163,0.962679266,0.111807251,0.687163056,0.291671964,0.991268681,0.181874764,0.969743045,0.508361488,0.719057254,0.842856938,0.541611797,Networking Engineer
9317,0.691461575,0.822050762,0.857801183,0.169659319,0.373094892,0.774927482,0.193972374,0.847017052,0.12824742,0.419187956,0.312815609,0.132894497,0.815237344,0.872505634,Helpdesk Engineer
9318,0.628481285,0.644985325,0.881034254,0.083661604,0.859243063,0.210352239,0.149344013,0.736796653,0.175391451,0.127359258,0.009930877,0.409797549,0.8054117,0.293210051,Application Support Engineer
9319,0.166362831,0.358050702,0.823309719,0.492690554,0.590014885,0.773169313,0.156288649,0.79285517,0.266703793,0.054916473,0.143549754,0.480084017,0.797580875,0.977030669,Graphics Designer
9320,0.620455168,0.148313185,0.714457805,0.439918897,0.70709072,0.482371801,0.203742605,0.129907718,0.373365502,0.22776224,0.989832214,0.762120175,0.611044898,0.322846928,Software Developer
9321,0.498140757,0.262476798,0.218047299,0.454894546,0.037073114,0.138240653,0.158168652,0.440828018,0.9347503,0.471494257,0.309869042,0.217595416,0.285845812,0.3938908,Cyber Security Specialist
9322,0.287473225,0.626880739,0.180419404,0.304272925,0.868151813,0.286603876,0.25434475,0.488817234,0.106470885,0.537543241,0.380472213,0.308430424,0.528017073,0.485336462,Software tester
